name,position,team,kickoff_time,opponent_team,was_home,xP,assists,bonus,bps,clean_sheets,player_id,expected_assists,expected_goal_involvements,expected_goals,goals_conceded,goals_scored,ict_index,minutes,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,GW,log1p_total_points,team_id,opponent_strength,team_strength,position_id,assists_lag_1,assists_lag_2,bonus_lag_1,bonus_lag_2,bps_lag_1,bps_lag_2,clean_sheets_lag_1,clean_sheets_lag_2,goals_conceded_lag_1,goals_conceded_lag_2,goals_scored_lag_1,goals_scored_lag_2,ict_index_lag_1,ict_index_lag_2,minutes_lag_1,minutes_lag_2,saves_lag_1,saves_lag_2,starts_lag_1,starts_lag_2,threat_lag_1,threat_lag_2,yellow_cards_lag_1,yellow_cards_lag_2,total_points_lag_1,total_points_lag_2,xP_lag_1,xP_lag_2,expected_assists_lag_1,expected_assists_lag_2,expected_goal_involvements_lag_1,expected_goal_involvements_lag_2,expected_goals_lag_1,expected_goals_lag_2,value_lag_1,value_lag_2,selected_lag_1,selected_lag_2,transfers_balance_lag_1,transfers_balance_lag_2,transfers_in_lag_1,transfers_in_lag_2,transfers_out_lag_1,transfers_out_lag_2,team_a_score_lag_1,team_a_score_lag_2,team_h_score_lag_1,team_h_score_lag_2,assists_roll_mean3_lag1,assists_roll_mean5_lag1,bonus_roll_mean3_lag1,bonus_roll_mean5_lag1,bps_roll_mean3_lag1,bps_roll_mean5_lag1,clean_sheets_roll_mean3_lag1,clean_sheets_roll_mean5_lag1,goals_conceded_roll_mean3_lag1,goals_conceded_roll_mean5_lag1,goals_scored_roll_mean3_lag1,goals_scored_roll_mean5_lag1,ict_index_roll_mean3_lag1,ict_index_roll_mean5_lag1,minutes_roll_mean3_lag1,minutes_roll_mean5_lag1,saves_roll_mean3_lag1,saves_roll_mean5_lag1,starts_roll_mean3_lag1,starts_roll_mean5_lag1,threat_roll_mean3_lag1,threat_roll_mean5_lag1,yellow_cards_roll_mean3_lag1,yellow_cards_roll_mean5_lag1,total_points_roll_mean3_lag1,total_points_roll_mean5_lag1,xP_roll_mean3_lag1,xP_roll_mean5_lag1,expected_assists_roll_mean3_lag1,expected_assists_roll_mean5_lag1,expected_goal_involvements_roll_mean3_lag1,expected_goal_involvements_roll_mean5_lag1,expected_goals_roll_mean3_lag1,expected_goals_roll_mean5_lag1,value_roll_mean3_lag1,value_roll_mean5_lag1,selected_roll_mean3_lag1,selected_roll_mean5_lag1,transfers_balance_roll_mean3_lag1,transfers_balance_roll_mean5_lag1,transfers_in_roll_mean3_lag1,transfers_in_roll_mean5_lag1,transfers_out_roll_mean3_lag1,transfers_out_roll_mean5_lag1,team_a_score_roll_mean3_lag1,team_a_score_roll_mean5_lag1,team_h_score_roll_mean3_lag1,team_h_score_roll_mean5_lag1
Mohamed Salah,MID,Liverpool,2023-12-17T16:30:00Z,14,1,5.8,0.0,0.0,8.0,1.0,308.0,0.33,0.75,0.42,0.0,0.0,16.8,90.0,0.0,5590425.0,1.0,0.0,0.0,85.0,3.0,313196.0,333941.0,20745.0,132.0,0.0,17.0,1.3862943611198906,11,3,4,2,1.0,0.0,3.0,0.0,36.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,10.2,7.2,90.0,66.0,0.0,0.0,1.0,1.0,33.0,48.0,0.0,0.0,13.0,3.0,8.9,8.2,0.18,0.08,0.51,0.44,0.33,0.36,131.0,131.0,5220877.0,5182581.0,27580.0,36888.0,70573.0,54767.0,42993.0,17879.0,2.0,2.0,1.0,0.0,0.6666666666666666,0.6,1.0,1.2,18.666666666666668,24.0,0.3333333333333333,0.4,1.3333333333333333,1.0,0.3333333333333333,0.6,9.633333333333344,10.22,82.0,85.2,0.0,0.0,1.0,1.0,37.0,34.2,0.0,0.0,7.0,8.4,8.200000000000003,8.2,0.17333333333333378,0.188,0.6600000000000003,0.6679999999999996,0.4866666666666663,0.4800000000000001,131.0,130.4,5181990.0,5032351.6,84823.66666666667,128807.0,112189.33333333333,155971.8,27365.666666666668,27164.8,2.3333333333333335,1.6,1.6666666666666667,1.8
Mohamed Salah,MID,Liverpool,2023-12-23T17:30:00Z,1,1,6.0,0.0,1.0,23.0,0.0,308.0,0.13,0.35,0.22,1.0,1.0,12.1,90.0,0.0,5669668.0,1.0,1.0,1.0,56.0,7.0,90863.0,123451.0,32588.0,132.0,1.0,18.0,2.0794415416798357,11,5,4,2,0.0,1.0,0.0,3.0,8.0,36.0,1.0,0.0,0.0,1.0,0.0,1.0,16.8,10.2,90.0,90.0,0.0,0.0,1.0,1.0,85.0,33.0,0.0,0.0,3.0,13.0,5.8,8.9,0.33,0.18,0.75,0.51,0.42,0.33,132.0,131.0,5590425.0,5220877.0,313196.0,27580.0,333941.0,70573.0,20745.0,42993.0,0.0,2.0,0.0,1.0,0.3333333333333333,0.6,1.0,0.6,15.333333333333334,17.0,0.6666666666666666,0.4,0.3333333333333333,1.0,0.3333333333333333,0.2,11.400000000000011,10.719999999999999,82.0,85.2,0.0,0.0,1.0,1.0,55.333333333333336,41.2,0.0,0.0,6.333333333333333,5.8,7.6333333333333355,7.519999999999999,0.19666666666666713,0.21200000000000002,0.566666666666667,0.5879999999999996,0.36999999999999966,0.37600000000000006,131.33333333333334,131.0,5331294.333333333,5216941.8,125888.0,163550.6,153093.66666666666,188561.4,27205.666666666668,25010.8,1.3333333333333333,1.6,0.3333333333333333,1.2
Mohamed Salah,MID,Liverpool,2023-12-26T17:30:00Z,6,0,6.7,0.0,0.0,7.0,1.0,308.0,0.15,0.42,0.27,0.0,0.0,5.7,90.0,0.0,5803609.0,1.0,2.0,0.0,46.0,3.0,128537.0,146293.0,17756.0,133.0,0.0,19.0,1.3862943611198906,11,2,4,2,0.0,0.0,1.0,0.0,23.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,12.1,16.8,90.0,90.0,0.0,0.0,1.0,1.0,56.0,85.0,1.0,0.0,7.0,3.0,6.0,5.8,0.13,0.33,0.35,0.75,0.22,0.42,132.0,132.0,5669668.0,5590425.0,90863.0,313196.0,123451.0,333941.0,32588.0,20745.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.4,1.3333333333333333,0.8,22.333333333333332,17.4,0.3333333333333333,0.4,0.6666666666666666,1.0,0.6666666666666666,0.4,13.033333333333344,11.559999999999999,90.0,85.2,0.0,0.0,1.0,1.0,58.0,50.4,0.3333333333333333,0.2,7.666666666666667,6.2,6.900000000000002,7.2799999999999985,0.21333333333333382,0.196,0.536666666666667,0.6159999999999997,0.323333333333333,0.42000000000000004,131.66666666666666,131.4,5493656.666666667,5361212.6,143879.66666666666,131706.0,175988.33333333334,158792.0,32108.666666666668,27086.0,1.0,1.6,0.6666666666666666,1.2
Mohamed Salah,MID,Liverpool,2024-01-01T20:00:00Z,15,1,7.5,1.0,3.0,52.0,0.0,308.0,1.17,3.88,2.71,2.0,2.0,27.0,90.0,0.0,5834415.0,1.0,2.0,4.0,122.0,16.0,21922.0,129282.0,107360.0,133.0,0.0,20.0,2.833213344056216,11,3,4,2,0.0,0.0,0.0,1.0,7.0,23.0,1.0,0.0,0.0,1.0,0.0,1.0,5.7,12.1,90.0,90.0,0.0,0.0,1.0,1.0,46.0,56.0,0.0,1.0,3.0,7.0,6.7,6.0,0.15,0.13,0.42,0.35,0.27,0.22,133.0,132.0,5803609.0,5669668.0,128537.0,90863.0,146293.0,123451.0,17756.0,32588.0,2.0,1.0,0.0,1.0,0.0,0.2,0.3333333333333333,0.8,12.666666666666666,15.2,0.6666666666666666,0.6,0.3333333333333333,0.4,0.3333333333333333,0.4,11.533333333333344,10.4,90.0,85.2,0.0,0.0,1.0,1.0,62.333333333333336,53.6,0.3333333333333333,0.2,4.333333333333333,5.8,6.166666666666669,7.119999999999999,0.2033333333333338,0.174,0.5066666666666669,0.4939999999999996,0.30333333333333296,0.32,132.33333333333334,131.8,5687900.666666667,5493432.0,177532.0,119412.8,201228.33333333334,145805.0,23696.333333333332,26392.2,1.0,1.4,0.3333333333333333,0.4
Mohamed Salah,MID,Liverpool,2024-01-21T16:30:00Z,3,0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3063891.0,0.0,4.0,0.0,0.0,0.0,-2693401.0,53878.0,2747279.0,132.0,0.0,21.0,0.0,11,3,4,2,1.0,0.0,3.0,0.0,52.0,7.0,0.0,1.0,2.0,0.0,2.0,0.0,27.0,5.7,90.0,90.0,0.0,0.0,1.0,1.0,122.0,46.0,0.0,0.0,16.0,3.0,7.5,6.7,1.17,0.15,3.88,0.42,2.71,0.27,133.0,133.0,5834415.0,5803609.0,21922.0,128537.0,129282.0,146293.0,107360.0,17756.0,2.0,2.0,4.0,0.0,0.3333333333333333,0.4,1.3333333333333333,1.4,27.333333333333332,25.2,0.3333333333333333,0.4,1.0,0.8,1.0,0.8,14.933333333333342,14.360000000000003,90.0,90.0,0.0,0.0,1.0,1.0,74.66666666666667,68.4,0.3333333333333333,0.2,8.666666666666666,8.4,6.733333333333335,6.979999999999999,0.4833333333333338,0.392,1.55,1.1819999999999997,1.0666666666666662,0.79,132.66666666666666,132.2,5769230.666666667,5623798.8,80440.66666666667,116419.6,133008.66666666666,160708.0,52568.0,44288.4,1.6666666666666667,1.4,1.6666666666666667,1.2
Mohamed Salah,MID,Liverpool,2024-01-31T20:15:00Z,7,1,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350595.0,0.0,1.0,4.0,0.0,0.0,-795203.0,22714.0,817917.0,131.0,0.0,22.0,0.0,11,3,4,2,0.0,1.0,0.0,3.0,0.0,52.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,27.0,0.0,90.0,0.0,0.0,0.0,1.0,0.0,122.0,0.0,0.0,0.0,16.0,0.0,7.5,0.0,1.17,0.0,3.88,0.0,2.71,132.0,133.0,3063891.0,5834415.0,-2693401.0,21922.0,53878.0,129282.0,2747279.0,107360.0,4.0,2.0,0.0,4.0,0.3333333333333333,0.2,1.0,0.8,19.666666666666668,18.0,0.3333333333333333,0.4,0.6666666666666666,0.6,0.6666666666666666,0.6,10.900000000000011,12.32,60.0,72.0,0.0,0.0,0.6666666666666666,0.8,56.0,61.8,0.0,0.2,6.333333333333333,5.8,4.733333333333335,5.199999999999998,0.4400000000000004,0.356,1.4333333333333336,1.0799999999999996,0.9933333333333328,0.724,132.66666666666666,132.4,4900638.333333333,5192401.6,-847647.3333333334,-427776.6,109817.66666666667,157369.0,957465.0,585145.6,2.6666666666666665,1.8,1.3333333333333333,1.0
Mohamed Salah,MID,Liverpool,2024-02-04T16:30:00Z,1,0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149952.0,0.0,1.0,3.0,0.0,0.0,-212770.0,13112.0,225882.0,130.0,0.0,23.0,0.0,11,5,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,132.0,2350595.0,3063891.0,-795203.0,-2693401.0,22714.0,53878.0,817917.0,2747279.0,1.0,4.0,4.0,0.0,0.3333333333333333,0.2,1.0,0.8,17.333333333333332,16.4,0.0,0.2,0.6666666666666666,0.6,0.6666666666666666,0.6,9.000000000000009,8.959999999999999,30.0,54.0,0.0,0.0,0.3333333333333333,0.6,40.666666666666664,44.8,0.0,0.2,5.333333333333333,5.2,2.500000000000002,4.039999999999999,0.3900000000000004,0.29,1.2933333333333337,0.9299999999999997,0.903333333333333,0.64,132.0,132.2,3749633.6666666665,4544435.6,-1155560.6666666667,-649456.4,68624.66666666667,95123.6,1224185.3333333333,744580.0,2.3333333333333335,2.0,2.6666666666666665,1.8
Mohamed Salah,MID,Liverpool,2024-02-10T15:00:00Z,6,1,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997914.0,0.0,1.0,3.0,0.0,0.0,-153282.0,28509.0,181791.0,130.0,0.0,24.0,0.0,11,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,131.0,2149952.0,2350595.0,-212770.0,-795203.0,13112.0,22714.0,225882.0,817917.0,1.0,1.0,3.0,4.0,0.0,0.2,0.0,0.6,0.0,11.8,0.0,0.2,0.0,0.4,0.0,0.4,0.0,6.540000000000001,0.0,36.0,0.0,0.0,0.0,0.4,0.0,33.6,0.0,0.0,0.0,3.8,0.0,2.839999999999999,0.0,0.26399999999999996,0.0,0.8599999999999998,0.0,0.596,131.0,131.8,2521479.3333333335,3840492.4,-1233791.3333333333,-710183.0,29901.333333333332,73055.8,1263692.6666666667,783238.8,2.0,2.0,2.3333333333333335,2.2
Mohamed Salah,MID,Liverpool,2024-02-17T12:30:00Z,4,0,5.9,0.5,1.0,16.0,0.0,308.0,0.1,0.34,0.24,0.5,0.5,5.4,23.0,0.0,2184059.0,0.0,2.5,2.5,15.5,5.5,136727.0,241977.0,105250.0,130.0,0.0,25.0,1.8718021769015913,11,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,1997914.0,2149952.0,-153282.0,-212770.0,28509.0,13112.0,181791.0,225882.0,1.0,1.0,3.0,3.0,0.0,0.2,0.0,0.6,0.0,10.4,0.0,0.0,0.0,0.4,0.0,0.4,0.0,5.4,0.0,18.0,0.0,0.0,0.0,0.2,0.0,24.4,0.0,0.0,0.0,3.2,0.0,1.4999999999999987,0.0,0.23399999999999999,0.0,0.7759999999999996,0.0,0.542,130.33333333333334,131.2,2166153.6666666665,3079353.4,-387085.0,-766546.8,21445.0,49499.0,408530.0,816045.8,1.0,1.8,3.3333333333333335,2.8
Mohamed Salah,MID,Liverpool,2024-03-02T15:00:00Z,16,0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248061.0,0.0,1.0,0.0,0.0,0.0,-60042.0,194242.0,254284.0,130.0,0.0,27.0,0.0,11,3,4,2,0.5,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,5.4,0.0,23.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,5.5,0.0,5.9,0.0,0.1,0.0,0.34,0.0,0.24,0.0,130.0,130.0,2184059.0,1997914.0,136727.0,-153282.0,241977.0,28509.0,105250.0,181791.0,2.5,1.0,2.5,3.0,0.16666666666666666,0.1,0.3333333333333333,0.2,5.333333333333333,3.2,0.0,0.0,0.16666666666666666,0.1,0.16666666666666666,0.1,1.8000000000000096,1.08,7.666666666666667,4.6,0.0,0.0,0.0,0.0,5.166666666666667,3.1,0.0,0.0,1.8333333333333333,1.1,1.9666666666666692,1.1799999999999986,0.03333333333333378,0.02,0.11333333333333363,0.06799999999999964,0.0799999999999997,0.048,130.0,130.6,2110641.6666666665,2349282.2,-76441.66666666667,-743585.8,94532.66666666667,72038.0,170974.33333333334,815623.8,1.5,1.9,2.8333333333333335,2.5
Mohamed Salah,MID,Liverpool,2024-03-10T15:45:00Z,13,1,2.5,0.0,0.0,2.0,0.0,308.0,0.02,0.25,0.23,0.0,0.0,4.7,29.0,0.0,2323501.0,0.0,1.0,1.0,31.0,1.0,67599.0,155311.0,87712.0,130.0,0.0,28.0,0.6931471805599453,11,5,4,2,0.0,0.5,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,5.4,0.0,23.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,5.5,0.0,5.9,0.0,0.1,0.0,0.34,0.0,0.24,130.0,130.0,2248061.0,2184059.0,-60042.0,136727.0,194242.0,241977.0,254284.0,105250.0,1.0,2.5,0.0,2.5,0.16666666666666666,0.1,0.3333333333333333,0.2,5.333333333333333,3.2,0.0,0.0,0.16666666666666666,0.1,0.16666666666666666,0.1,1.8000000000000096,1.08,7.666666666666667,4.6,0.0,0.0,0.0,0.0,5.166666666666667,3.1,0.0,0.0,1.8333333333333333,1.1,1.9666666666666692,1.1799999999999986,0.03333333333333378,0.02,0.11333333333333363,0.06799999999999964,0.0799999999999997,0.048,130.0,130.2,2143344.6666666665,2186116.2,-25532.333333333332,-216914.0,154909.33333333334,100110.8,180441.66666666666,317024.8,1.5,1.3,1.8333333333333333,2.5
Mohamed Salah,MID,Liverpool,2024-03-31T13:00:00Z,5,1,3.2,0.0,0.0,14.0,0.0,308.0,0.08,1.57,1.49,1.0,1.0,17.1,90.0,0.0,3332990.0,1.0,1.0,2.0,116.0,7.0,1004603.0,1009883.0,5280.0,132.0,0.0,30.0,2.0794415416798357,11,3,4,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,29.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.02,0.0,0.25,0.0,0.23,0.0,130.0,130.0,2323501.0,2248061.0,67599.0,-60042.0,155311.0,194242.0,87712.0,254284.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.1,0.3333333333333333,0.2,6.0,3.6,0.0,0.0,0.16666666666666666,0.1,0.16666666666666666,0.1,3.3666666666666765,2.0200000000000005,17.333333333333332,10.4,0.0,0.0,0.0,0.0,15.5,9.3,0.0,0.0,2.1666666666666665,1.3,2.8000000000000025,1.6799999999999986,0.040000000000000445,0.024,0.196666666666667,0.11799999999999966,0.15666666666666637,0.094,130.0,130.0,2251873.6666666665,2180697.4,48094.666666666664,-44353.6,197176.66666666666,126630.2,149082.0,170983.8,1.5,1.3,1.1666666666666667,1.9
Mohamed Salah,MID,Liverpool,2024-04-04T18:30:00Z,17,1,4.0,0.0,0.0,6.0,0.0,308.0,0.18,0.32,0.14,1.0,0.0,5.2,59.0,0.0,3879175.0,1.0,1.0,3.0,25.0,1.0,544816.0,548441.0,3625.0,133.0,0.0,31.0,0.6931471805599453,11,2,4,2,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,17.1,4.7,90.0,29.0,0.0,0.0,1.0,0.0,116.0,31.0,0.0,0.0,7.0,1.0,3.2,2.5,0.08,0.02,1.57,0.25,1.49,0.23,132.0,130.0,3332990.0,2323501.0,1004603.0,67599.0,1009883.0,155311.0,5280.0,87712.0,1.0,1.0,2.0,1.0,0.0,0.1,0.0,0.2,5.333333333333333,6.4,0.0,0.0,0.3333333333333333,0.3,0.3333333333333333,0.3,7.266666666666677,5.44,39.666666666666664,28.4,0.0,0.0,0.3333333333333333,0.2,49.0,32.5,0.0,0.0,2.6666666666666665,2.7,1.9000000000000024,2.319999999999999,0.03333333333333378,0.04,0.606666666666667,0.43199999999999966,0.573333333333333,0.392,130.66666666666666,130.4,2634850.6666666665,2417305.0,337386.6666666667,199121.0,453145.3333333333,325984.4,115758.66666666667,126863.4,1.0,1.3,1.0,1.7
Mohamed Salah,MID,Liverpool,2024-04-07T14:30:00Z,14,0,4.7,0.0,1.0,24.0,0.0,308.0,0.16,1.35,1.19,2.0,1.0,13.9,90.0,0.0,4005663.0,1.0,2.0,2.0,50.0,8.0,124763.0,166195.0,41432.0,134.0,0.0,32.0,2.1972245773362196,11,3,4,2,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,5.2,17.1,59.0,90.0,0.0,0.0,1.0,1.0,25.0,116.0,0.0,0.0,1.0,7.0,4.0,3.2,0.18,0.08,0.32,1.57,0.14,1.49,133.0,132.0,3879175.0,3332990.0,544816.0,1004603.0,548441.0,1009883.0,3625.0,5280.0,1.0,1.0,3.0,2.0,0.0,0.1,0.0,0.2,7.333333333333333,7.6,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.3,9.00000000000001,6.480000000000001,59.333333333333336,40.2,0.0,0.0,0.6666666666666666,0.4,57.333333333333336,37.5,0.0,0.0,3.0,2.9,3.2333333333333356,3.1199999999999988,0.09333333333333378,0.076,0.7133333333333337,0.49599999999999966,0.6199999999999997,0.42000000000000004,131.66666666666666,131.0,3178555.3333333335,2793557.2,539006.0,338740.6,571211.6666666666,429970.8,32205.666666666668,91230.2,1.0,1.3,2.0,1.7
Mohamed Salah,MID,Liverpool,2024-04-14T13:00:00Z,8,1,5.0,0.0,0.0,5.0,0.0,308.0,0.28,0.67,0.39,1.0,0.0,12.1,90.0,0.0,4140348.0,1.0,1.0,0.0,41.0,2.0,130716.0,163217.0,32501.0,135.0,0.0,33.0,1.0986122886681098,11,3,4,2,0.0,0.0,1.0,0.0,24.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,13.9,5.2,90.0,59.0,0.0,0.0,1.0,1.0,50.0,25.0,0.0,0.0,8.0,1.0,4.7,4.0,0.16,0.18,1.35,0.32,1.19,0.14,134.0,133.0,4005663.0,3879175.0,124763.0,544816.0,166195.0,548441.0,41432.0,3625.0,2.0,1.0,2.0,3.0,0.0,0.0,0.3333333333333333,0.2,14.666666666666666,9.2,0.0,0.0,1.3333333333333333,0.8,0.6666666666666666,0.4,12.066666666666677,8.180000000000001,79.66666666666667,53.6,0.0,0.0,1.0,0.6,63.666666666666664,44.4,0.0,0.0,5.333333333333333,3.4,3.966666666666669,2.8799999999999986,0.14000000000000043,0.08800000000000001,1.0800000000000003,0.6979999999999997,0.9399999999999996,0.61,133.0,131.8,3739276.0,3157878.0,558060.6666666666,336347.8,574839.6666666666,414814.4,16779.0,78466.6,1.3333333333333333,1.2,2.3333333333333335,1.6
Mohamed Salah,MID,Liverpool,2024-04-21T15:30:00Z,10,0,8.0,0.0,0.0,3.5,0.0,308.0,0.08,0.415,0.335,1.0,0.0,4.3,53.0,0.0,4526806.0,0.5,1.5,1.5,32.5,1.5,312643.0,351992.0,39349.0,135.0,0.0,34.0,0.9162907318741551,11,3,4,2,0.0,0.0,0.0,1.0,5.0,24.0,0.0,0.0,1.0,2.0,0.0,1.0,12.1,13.9,90.0,90.0,0.0,0.0,1.0,1.0,41.0,50.0,0.0,0.0,2.0,8.0,5.0,4.7,0.28,0.16,0.67,1.35,0.39,1.19,135.0,134.0,4140348.0,4005663.0,130716.0,124763.0,163217.0,166195.0,32501.0,41432.0,1.0,2.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.2,11.666666666666666,10.2,0.0,0.0,1.3333333333333333,1.0,0.3333333333333333,0.4,10.400000000000011,10.600000000000001,79.66666666666667,71.6,0.0,0.0,1.0,0.8,38.666666666666664,52.6,0.0,0.0,3.6666666666666665,3.8,4.566666666666669,3.879999999999998,0.2066666666666671,0.14400000000000002,0.7800000000000004,0.8319999999999996,0.5733333333333329,0.688,134.0,132.8,4008395.3333333335,3536335.4,266765.0,374499.4,292617.6666666667,408609.4,25852.666666666668,34110.0,1.3333333333333333,1.2,1.6666666666666667,1.6
Mohamed Salah,MID,Liverpool,2024-04-27T11:30:00Z,19,0,3.0,0.0,0.0,3.0,0.0,308.0,0.02,0.02,0.0,0.0,0.0,0.7,11.0,0.0,3436871.0,0.0,2.0,2.0,4.0,1.0,-1010233.0,35217.0,1045450.0,136.0,0.0,35.0,0.6931471805599453,11,3,4,2,0.0,0.0,0.0,0.0,3.5,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.3,12.1,53.0,90.0,0.0,0.0,0.5,1.0,32.5,41.0,0.0,0.0,1.5,2.0,8.0,5.0,0.08,0.28,0.415,0.67,0.335,0.39,135.0,135.0,4526806.0,4140348.0,312643.0,130716.0,351992.0,163217.0,39349.0,32501.0,1.5,1.0,1.5,0.0,0.0,0.0,0.3333333333333333,0.2,10.833333333333334,10.5,0.0,0.0,1.3333333333333333,1.2,0.3333333333333333,0.4,10.10000000000001,10.52,77.66666666666667,76.4,0.0,0.0,0.8333333333333334,0.9,41.166666666666664,52.9,0.0,0.0,3.8333333333333335,3.9,5.900000000000002,4.979999999999999,0.17333333333333378,0.156,0.8116666666666671,0.8649999999999997,0.638333333333333,0.709,134.66666666666666,133.8,4224272.333333333,3976996.4,189374.0,423508.2,227134.66666666666,447945.6,37760.666666666664,24437.4,1.5,1.3,1.1666666666666667,1.7
Mohamed Salah,MID,Liverpool,2024-05-05T15:30:00Z,18,1,3.8,2.0,0.0,40.0,0.0,308.0,0.31,1.43,1.12,2.0,1.0,21.2,90.0,0.0,2850876.0,1.0,2.0,4.0,105.0,13.0,-595479.0,9101.0,604580.0,135.0,0.0,36.0,2.6390573296152584,11,4,4,2,0.0,0.0,0.0,0.0,3.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.7,4.3,11.0,53.0,0.0,0.0,0.0,0.5,4.0,32.5,0.0,0.0,1.0,1.5,3.0,8.0,0.02,0.08,0.02,0.415,0.0,0.335,136.0,135.0,3436871.0,4526806.0,-1010233.0,312643.0,35217.0,351992.0,1045450.0,39349.0,2.0,1.5,2.0,1.5,0.0,0.0,0.0,0.2,3.8333333333333335,8.3,0.0,0.0,0.6666666666666666,1.0,0.0,0.2,5.70000000000001,7.24,51.333333333333336,60.6,0.0,0.0,0.5,0.7,25.833333333333332,30.5,0.0,0.0,1.5,2.7,5.333333333333336,4.9399999999999995,0.12666666666666712,0.144,0.3683333333333336,0.5549999999999997,0.24166666666666634,0.4109999999999999,135.33333333333334,134.6,4034675.0,3997772.6,-188958.0,20541.0,183475.33333333334,253012.4,372433.3333333333,232471.4,1.5,1.5,1.1666666666666667,1.7
Mohamed Salah,MID,Liverpool,2024-05-13T19:00:00Z,2,0,3.8,0.0,0.0,13.0,0.0,308.0,0.13,0.19,0.06,3.0,0.0,5.4,90.0,0.0,2470126.0,1.0,3.0,3.0,13.0,2.0,-351724.0,18268.0,369992.0,134.0,0.0,37.0,1.0986122886681098,11,4,4,2,2.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,21.2,0.7,90.0,11.0,0.0,0.0,1.0,0.0,105.0,4.0,0.0,0.0,13.0,1.0,3.8,3.0,0.31,0.02,1.43,0.02,1.12,0.0,135.0,136.0,2850876.0,3436871.0,-595479.0,-1010233.0,9101.0,35217.0,604580.0,1045450.0,2.0,2.0,4.0,2.0,0.6666666666666666,0.4,0.0,0.2,15.5,15.1,0.0,0.0,1.0,1.2,0.3333333333333333,0.4,8.733333333333343,10.440000000000001,51.333333333333336,66.8,0.0,0.0,0.5,0.7,47.166666666666664,46.5,0.0,0.0,5.166666666666667,5.1,4.933333333333336,4.899999999999999,0.1366666666666671,0.17,0.6216666666666669,0.7769999999999997,0.4849999999999997,0.607,135.33333333333334,135.0,3604851.0,3792112.8,-431023.0,-207518.0,132103.33333333334,145144.4,563126.3333333334,352662.4,1.8333333333333333,1.7,2.5,1.9
Mohamed Salah,MID,Liverpool,2024-05-19T15:00:00Z,20,1,6.0,1.0,0.0,6.0,1.0,308.0,0.13,1.43,1.3,0.0,0.0,13.2,90.0,0.0,2638410.0,1.0,0.0,2.0,111.0,6.0,110331.0,164287.0,53956.0,134.0,0.0,38.0,1.9459101490553132,11,3,4,2,0.0,2.0,0.0,0.0,13.0,40.0,0.0,0.0,3.0,2.0,0.0,1.0,5.4,21.2,90.0,90.0,0.0,0.0,1.0,1.0,13.0,105.0,0.0,0.0,2.0,13.0,3.8,3.8,0.13,0.31,0.19,1.43,0.06,1.12,134.0,135.0,2470126.0,2850876.0,-351724.0,-595479.0,18268.0,9101.0,369992.0,604580.0,3.0,2.0,3.0,4.0,0.6666666666666666,0.4,0.0,0.0,18.666666666666668,12.9,0.0,0.0,1.6666666666666667,1.4,0.3333333333333333,0.2,9.100000000000009,8.739999999999998,63.666666666666664,66.8,0.0,0.0,0.6666666666666666,0.7,40.666666666666664,39.1,0.0,0.0,5.333333333333333,3.9,3.5333333333333354,4.719999999999998,0.15333333333333377,0.164,0.546666666666667,0.5449999999999997,0.3933333333333331,0.3810000000000001,135.0,135.0,2919291.0,3485005.4,-652478.6666666666,-302815.4,20862.0,115559.0,673340.6666666666,418374.4,2.3333333333333335,1.9,3.0,2.1
